video_path,class_gloss,class_id,feature_path
ASL-Citizen/videos/5310973277083095-HAIRDRYER 2.mp4,hairdryer,57,features_cache/5310973277083095-HAIRDRYER 2.pt
ASL-Citizen/videos/07045213033526831-MAGNIFY 2.mp4,magnify,118,features_cache/07045213033526831-MAGNIFY 2.pt
ASL-Citizen/videos/10179292400840523-CHRISTMAS 2.mp4,christmas,102,features_cache/10179292400840523-CHRISTMAS 2.pt
ASL-Citizen/videos/05749775740370233-STAMP.mp4,stamp,60,features_cache/05749775740370233-STAMP.pt
ASL-Citizen/videos/5763194606556823-STRAWBERRY 4.mp4,strawberry,17,features_cache/5763194606556823-STRAWBERRY 4.pt
ASL-Citizen/videos/5031219520812378-TIE UP_2.mp4,tieup,169,features_cache/5031219520812378-TIE UP_2.pt
ASL-Citizen/videos/3960694592708194-PARACHUTE 3.mp4,parachute,42,features_cache/3960694592708194-PARACHUTE 3.pt
ASL-Citizen/videos/9051511772125171-BARK 2.mp4,bark,58,features_cache/9051511772125171-BARK 2.pt
ASL-Citizen/videos/3565387959356854-GUN 2.mp4,gun,63,features_cache/3565387959356854-GUN 2.pt
ASL-Citizen/videos/28554026690029866-TAIL 2.mp4,tail,287,features_cache/28554026690029866-TAIL 2.pt
ASL-Citizen/videos/38804481708288274-MONEY 2.mp4,money,122,features_cache/38804481708288274-MONEY 2.pt
ASL-Citizen/videos/6722357077088432-REMEMBER.mp4,remember,224,features_cache/6722357077088432-REMEMBER.pt
ASL-Citizen/videos/9252667467111406-STUPID 2.mp4,stupid,158,features_cache/9252667467111406-STUPID 2.pt
ASL-Citizen/videos/8092627456861683-MAGNET 4.mp4,magnet,5,features_cache/8092627456861683-MAGNET 4.pt
ASL-Citizen/videos/8077669099427351-KNITTING 2.mp4,knitting,64,features_cache/8077669099427351-KNITTING 2.pt
ASL-Citizen/videos/11001564552664078-CRY 3.mp4,cry,11,features_cache/11001564552664078-CRY 3.pt
ASL-Citizen/videos/2859197165250964-BUCKLE 1.mp4,buckle,194,features_cache/2859197165250964-BUCKLE 1.pt
ASL-Citizen/videos/804495582466966-FOLD 2.mp4,fold,103,features_cache/804495582466966-FOLD 2.pt
ASL-Citizen/videos/7921527720593913-RHINO.mp4,rhino,65,features_cache/7921527720593913-RHINO.pt
ASL-Citizen/videos/945326495092234-PLOW 2.mp4,plow,213,features_cache/945326495092234-PLOW 2.pt
ASL-Citizen/videos/05626939802846298-PANTS 2.mp4,pants,234,features_cache/05626939802846298-PANTS 2.pt
ASL-Citizen/videos/7585559023082007-SCARF 4.mp4,scarf,22,features_cache/7585559023082007-SCARF 4.pt
ASL-Citizen/videos/6348450463614173-YAWN 3.mp4,yawn,6,features_cache/6348450463614173-YAWN 3.pt
ASL-Citizen/videos/21948712174714302-DENTIST 2.mp4,dentist,107,features_cache/21948712174714302-DENTIST 2.pt
ASL-Citizen/videos/899585509978059-WRISTWATCH 2.mp4,wristwatch,33,features_cache/899585509978059-WRISTWATCH 2.pt
ASL-Citizen/videos/06262210628838227-MEDITATE 2.mp4,meditate,35,features_cache/06262210628838227-MEDITATE 2.pt
ASL-Citizen/videos/9954994761169971-MAIL.mp4,mail,117,features_cache/9954994761169971-MAIL.pt
ASL-Citizen/videos/1315686356940906-HELMET.mp4,helmet,134,features_cache/1315686356940906-HELMET.pt
ASL-Citizen/videos/8764310647431719-DROWN 4.mp4,drown,4,features_cache/8764310647431719-DROWN 4.pt
ASL-Citizen/videos/010204675593253443-KANGAROO.mp4,kangaroo,36,features_cache/010204675593253443-KANGAROO.pt
ASL-Citizen/videos/6986771228811539-ERASE 5.mp4,erase,2,features_cache/6986771228811539-ERASE 5.pt
ASL-Citizen/videos/5851595172841455-CANDY 2.mp4,candy,113,features_cache/5851595172841455-CANDY 2.pt
ASL-Citizen/videos/6148891837505921-CASTLE 4.mp4,castle,8,features_cache/6148891837505921-CASTLE 4.pt
ASL-Citizen/videos/21224944864749995-WHAT 2.mp4,what,87,features_cache/21224944864749995-WHAT 2.pt
ASL-Citizen/videos/2765335747385491-MECHANIC 2.mp4,mechanic,157,features_cache/2765335747385491-MECHANIC 2.pt
ASL-Citizen/videos/1271722190599609-AXE 2.mp4,axe,229,features_cache/1271722190599609-AXE 2.pt
ASL-Citizen/videos/48428055227101474-FOREVER 2.mp4,forever,126,features_cache/48428055227101474-FOREVER 2.pt
ASL-Citizen/videos/8979365940146831-WHAT 1.mp4,what,87,features_cache/8979365940146831-WHAT 1.pt
ASL-Citizen/videos/9410752313072339-DARK 2.mp4,dark,109,features_cache/9410752313072339-DARK 2.pt
ASL-Citizen/videos/6972365903115423-FORK.mp4,fork,10,features_cache/6972365903115423-FORK.pt
ASL-Citizen/videos/3607884949710001-KISS 2.mp4,kiss,66,features_cache/3607884949710001-KISS 2.pt
ASL-Citizen/videos/05940623725099159-TOY 1.mp4,toy,39,features_cache/05940623725099159-TOY 1.pt
ASL-Citizen/videos/49856921075029637-POUR.mp4,pour,96,features_cache/49856921075029637-POUR.pt
ASL-Citizen/videos/7019656188979322-MEAT 2.mp4,meat,135,features_cache/7019656188979322-MEAT 2.pt
ASL-Citizen/videos/24689760061973764-PARTY 2.mp4,party,128,features_cache/24689760061973764-PARTY 2.pt
ASL-Citizen/videos/9976902462568114-STRAIN 1.mp4,strain,292,features_cache/9976902462568114-STRAIN 1.pt
ASL-Citizen/videos/9325676626166199-TAIL.mp4,tail,287,features_cache/9325676626166199-TAIL.pt
ASL-Citizen/videos/5529327143293021-SHARPEN 1.mp4,sharpen,51,features_cache/5529327143293021-SHARPEN 1.pt
ASL-Citizen/videos/6464496858694027-MOTIVATION 1.mp4,motivation,171,features_cache/6464496858694027-MOTIVATION 1.pt
ASL-Citizen/videos/8242301392096729-MICROSCOPE 2.mp4,microscope,48,features_cache/8242301392096729-MICROSCOPE 2.pt
ASL-Citizen/videos/9822628000131606-SUPPORT 1.mp4,support,177,features_cache/9822628000131606-SUPPORT 1.pt
ASL-Citizen/videos/3136413531015152-NOTHING 2.mp4,nothing,115,features_cache/3136413531015152-NOTHING 2.pt
ASL-Citizen/videos/15891831729246308-AUTISM.mp4,autism,86,features_cache/15891831729246308-AUTISM.pt
ASL-Citizen/videos/03840044452747682-HALLOWEEN 2.mp4,halloween,160,features_cache/03840044452747682-HALLOWEEN 2.pt
ASL-Citizen/videos/6173523236494891-NOON 2.mp4,noon,207,features_cache/6173523236494891-NOON 2.pt
ASL-Citizen/videos/08593212578989062-SHARP 2.mp4,sharp,256,features_cache/08593212578989062-SHARP 2.pt
ASL-Citizen/videos/8638161637804862-UPSET 1.mp4,upset,219,features_cache/8638161637804862-UPSET 1.pt
ASL-Citizen/videos/6669806504114573-SHAVE 3.mp4,shave,0,features_cache/6669806504114573-SHAVE 3.pt
ASL-Citizen/videos/8949971034293978-KICK.mp4,kick,249,features_cache/8949971034293978-KICK.pt
ASL-Citizen/videos/3037369286672158-SAIL 2.mp4,sail,258,features_cache/3037369286672158-SAIL 2.pt
ASL-Citizen/videos/52090552114496-SHARPEN 3.mp4,sharpen,51,features_cache/52090552114496-SHARPEN 3.pt
ASL-Citizen/videos/34600256729843437-KNIGHT 2.mp4,knight,28,features_cache/34600256729843437-KNIGHT 2.pt
ASL-Citizen/videos/26432583776581353-SHAVE 5.mp4,shave,0,features_cache/26432583776581353-SHAVE 5.pt
ASL-Citizen/videos/0039102073224548395-KNIGHT 3.mp4,knight,28,features_cache/0039102073224548395-KNIGHT 3.pt
ASL-Citizen/videos/7224794356191944-NUT 2.mp4,nut,235,features_cache/7224794356191944-NUT 2.pt
ASL-Citizen/videos/9558018242478081-RABBIT 2.mp4,rabbit,217,features_cache/9558018242478081-RABBIT 2.pt
ASL-Citizen/videos/027109327882394174-COMB.mp4,comb,111,features_cache/027109327882394174-COMB.pt
ASL-Citizen/videos/5121938237753831-DUCK.mp4,duck,244,features_cache/5121938237753831-DUCK.pt
ASL-Citizen/videos/9376231933308716-PEG.mp4,peg,37,features_cache/9376231933308716-PEG.pt
ASL-Citizen/videos/31342315215431804-MEAT.mp4,meat,135,features_cache/31342315215431804-MEAT.pt
ASL-Citizen/videos/3197143275512784-BLINDS 2.mp4,blinds,233,features_cache/3197143275512784-BLINDS 2.pt
ASL-Citizen/videos/7106513553022424-RIGHT 3.mp4,right,32,features_cache/7106513553022424-RIGHT 3.pt
ASL-Citizen/videos/699706148016493-TEACH.mp4,teach,149,features_cache/699706148016493-TEACH.pt
ASL-Citizen/videos/17001725341888063-FINE 2.mp4,fine,95,features_cache/17001725341888063-FINE 2.pt
ASL-Citizen/videos/021939327153324584-HOW.mp4,how,127,features_cache/021939327153324584-HOW.pt
ASL-Citizen/videos/4975639011869317-SWEATER 2.mp4,sweater,44,features_cache/4975639011869317-SWEATER 2.pt
ASL-Citizen/videos/428654908524865-BABY 2.mp4,baby,209,features_cache/428654908524865-BABY 2.pt
ASL-Citizen/videos/23375225053872062-SLIDE 2.mp4,slide,231,features_cache/23375225053872062-SLIDE 2.pt
ASL-Citizen/videos/17429477871688936-DECORATE 1.mp4,decorate,174,features_cache/17429477871688936-DECORATE 1.pt
ASL-Citizen/videos/1855007642976274-RHINO 3.mp4,rhino,65,features_cache/1855007642976274-RHINO 3.pt
ASL-Citizen/videos/9355514719707188-HELICOPTER.mp4,helicopter,78,features_cache/9355514719707188-HELICOPTER.pt
ASL-Citizen/videos/9978106876097432-DECIDE 2.mp4,decide,175,features_cache/9978106876097432-DECIDE 2.pt
ASL-Citizen/videos/9263802470826215-PEG 3.mp4,peg,37,features_cache/9263802470826215-PEG 3.pt
ASL-Citizen/videos/4203394755495551-ERUPT 2.mp4,erupt,232,features_cache/4203394755495551-ERUPT 2.pt
ASL-Citizen/videos/92994889763102-MICROSCOPE 3.mp4,microscope,48,features_cache/92994889763102-MICROSCOPE 3.pt
ASL-Citizen/videos/8101729040960248-MICROSCOPE 3.mp4,microscope,48,features_cache/8101729040960248-MICROSCOPE 3.pt
ASL-Citizen/videos/8085575898898538-WASH 3.mp4,wash,150,features_cache/8085575898898538-WASH 3.pt
ASL-Citizen/videos/388089591353721-FOREVER.mp4,forever,126,features_cache/388089591353721-FOREVER.pt
ASL-Citizen/videos/6231213928080293-STORY 1.mp4,story,46,features_cache/6231213928080293-STORY 1.pt
ASL-Citizen/videos/8028016927072017-BRA 3.mp4,bra,76,features_cache/8028016927072017-BRA 3.pt
ASL-Citizen/videos/3493244013209136-TEACH 2.mp4,teach,149,features_cache/3493244013209136-TEACH 2.pt
ASL-Citizen/videos/480122476315751-CLOUD 3.mp4,cloud,30,features_cache/480122476315751-CLOUD 3.pt
ASL-Citizen/videos/758781449502465-CRAWL 2.mp4,crawl,212,features_cache/758781449502465-CRAWL 2.pt
ASL-Citizen/videos/18523526907101906-PEEL 3.mp4,peel,68,features_cache/18523526907101906-PEEL 3.pt
ASL-Citizen/videos/724152751782106-SHOVEL 2.mp4,shovel,214,features_cache/724152751782106-SHOVEL 2.pt
ASL-Citizen/videos/5418346948229975-WADE 2.mp4,wade,289,features_cache/5418346948229975-WADE 2.pt
ASL-Citizen/videos/8173262850115248-KNIFE 2.mp4,knife,279,features_cache/8173262850115248-KNIFE 2.pt
ASL-Citizen/videos/08408059125780443-CRY 4.mp4,cry,11,features_cache/08408059125780443-CRY 4.pt
ASL-Citizen/videos/058573214596221446-PINEAPPLE 4.mp4,pineapple,1,features_cache/058573214596221446-PINEAPPLE 4.pt
ASL-Citizen/videos/4279413410399999-CHEW 4.mp4,chew,20,features_cache/4279413410399999-CHEW 4.pt
ASL-Citizen/videos/3636221744255357-CATCH 3.mp4,catch,72,features_cache/3636221744255357-CATCH 3.pt
ASL-Citizen/videos/6447861747943417-ROCKING CHAIR 2.mp4,rockingchair,105,features_cache/6447861747943417-ROCKING CHAIR 2.pt
ASL-Citizen/videos/03244074650082074-POP 2.mp4,pop,26,features_cache/03244074650082074-POP 2.pt
ASL-Citizen/videos/44021281382217525-SPILL 2.mp4,spill,168,features_cache/44021281382217525-SPILL 2.pt
ASL-Citizen/videos/7729467482272285-ROAR 2.mp4,roar,294,features_cache/7729467482272285-ROAR 2.pt
ASL-Citizen/videos/08044724066428022-SKATEBOARDING 3.mp4,skateboarding,38,features_cache/08044724066428022-SKATEBOARDING 3.pt
ASL-Citizen/videos/2472153035491773-GUN 3.mp4,gun,63,features_cache/2472153035491773-GUN 3.pt
ASL-Citizen/videos/6255697193088565-WADE.mp4,wade,289,features_cache/6255697193088565-WADE.pt
ASL-Citizen/videos/03463083885663676-PEEL 1.mp4,peel,68,features_cache/03463083885663676-PEEL 1.pt
ASL-Citizen/videos/7265533909120991-THIRD.mp4,third,263,features_cache/7265533909120991-THIRD.pt
ASL-Citizen/videos/7499251339149027-FLAG 2.mp4,flag,296,features_cache/7499251339149027-FLAG 2.pt
ASL-Citizen/videos/8682292643334819-DEDICATE 1.mp4,dedicate,282,features_cache/8682292643334819-DEDICATE 1.pt
ASL-Citizen/videos/9954491675382899-RUN 2.mp4,run,228,features_cache/9954491675382899-RUN 2.pt
ASL-Citizen/videos/09497587326988355-FEED.mp4,feed,242,features_cache/09497587326988355-FEED.pt
ASL-Citizen/videos/2714470571420995-CROSS 2.mp4,cross,53,features_cache/2714470571420995-CROSS 2.pt
ASL-Citizen/videos/7422086345180319-SENTENCE 2.mp4,sentence,164,features_cache/7422086345180319-SENTENCE 2.pt
ASL-Citizen/videos/5603383823169024-CURTSEY 1.mp4,curtsey,236,features_cache/5603383823169024-CURTSEY 1.pt
ASL-Citizen/videos/44319077665804607-BUCKLE 2.mp4,buckle,194,features_cache/44319077665804607-BUCKLE 2.pt
ASL-Citizen/videos/5201188975976558-SHARPEN 2.mp4,sharpen,51,features_cache/5201188975976558-SHARPEN 2.pt
ASL-Citizen/videos/08659161989963149-BARK 3.mp4,bark,58,features_cache/08659161989963149-BARK 3.pt
ASL-Citizen/videos/9359446351274303-SCARF 2.mp4,scarf,22,features_cache/9359446351274303-SCARF 2.pt
ASL-Citizen/videos/4208287361681915-GLUE 1.mp4,glue,162,features_cache/4208287361681915-GLUE 1.pt
ASL-Citizen/videos/8789998899958631-SAIL.mp4,sail,258,features_cache/8789998899958631-SAIL.pt
ASL-Citizen/videos/49753166524459513-SKATEBOARDING.mp4,skateboarding,38,features_cache/49753166524459513-SKATEBOARDING.pt
ASL-Citizen/videos/3250233036968666-DOG.mp4,dog,13,features_cache/3250233036968666-DOG.pt
ASL-Citizen/videos/8515925536918127-SHAKE.mp4,shake,154,features_cache/8515925536918127-SHAKE.pt
ASL-Citizen/videos/754063090396607-MINIMUM 2.mp4,minimum,166,features_cache/754063090396607-MINIMUM 2.pt
ASL-Citizen/videos/35752617854588253-ELEVATOR 2.mp4,elevator,49,features_cache/35752617854588253-ELEVATOR 2.pt
ASL-Citizen/videos/4256498922014438-SHAVE.mp4,shave,0,features_cache/4256498922014438-SHAVE.pt
ASL-Citizen/videos/1355005799699034-SHOVEL.mp4,shovel,214,features_cache/1355005799699034-SHOVEL.pt
ASL-Citizen/videos/23501231233812403-NECKLACE.mp4,necklace,24,features_cache/23501231233812403-NECKLACE.pt
ASL-Citizen/videos/8095655324161697-BED.mp4,bed,99,features_cache/8095655324161697-BED.pt
ASL-Citizen/videos/394147254494269-NIGHT.mp4,night,123,features_cache/394147254494269-NIGHT.pt
ASL-Citizen/videos/4091336932340188-CASTLE.mp4,castle,8,features_cache/4091336932340188-CASTLE.pt
ASL-Citizen/videos/3351346026163342-PARACHUTE.mp4,parachute,42,features_cache/3351346026163342-PARACHUTE.pt
ASL-Citizen/videos/17685635572019343-LEMON.mp4,lemon,192,features_cache/17685635572019343-LEMON.pt
ASL-Citizen/videos/06876184589061962-RIVER.mp4,river,227,features_cache/06876184589061962-RIVER.pt
ASL-Citizen/videos/28740592301700496-PANTS.mp4,pants,234,features_cache/28740592301700496-PANTS.pt
ASL-Citizen/videos/1412391253678682-SWING.mp4,swing,178,features_cache/1412391253678682-SWING.pt
ASL-Citizen/videos/3499265097482678-PEACH.mp4,peach,129,features_cache/3499265097482678-PEACH.pt
ASL-Citizen/videos/18673522877669835-BRA.mp4,bra,76,features_cache/18673522877669835-BRA.pt
ASL-Citizen/videos/5784607956379426-FISHING.mp4,fishing,295,features_cache/5784607956379426-FISHING.pt
ASL-Citizen/videos/15308642386148907-CANDY 1.mp4,candy,113,features_cache/15308642386148907-CANDY 1.pt
ASL-Citizen/videos/8329551513973761-DOLPHIN.mp4,dolphin,73,features_cache/8329551513973761-DOLPHIN.pt
ASL-Citizen/videos/6730964249669342-SOAP.mp4,soap,240,features_cache/6730964249669342-SOAP.pt
ASL-Citizen/videos/09548999358283572-PILLOW.mp4,pillow,67,features_cache/09548999358283572-PILLOW.pt
ASL-Citizen/videos/025684363137798316-UNDERWEAR.mp4,underwear,205,features_cache/025684363137798316-UNDERWEAR.pt
ASL-Citizen/videos/10076693761168243-BLINDS 1.mp4,blinds,233,features_cache/10076693761168243-BLINDS 1.pt
ASL-Citizen/videos/08350016829948093-HIPPO.mp4,hippo,131,features_cache/08350016829948093-HIPPO.pt
ASL-Citizen/videos/2560538209127965-SHARK 2.mp4,shark,260,features_cache/2560538209127965-SHARK 2.pt
ASL-Citizen/videos/9823291320171359-HURDLE-TRIP.mp4,hurdle/trip,125,features_cache/9823291320171359-HURDLE-TRIP.pt
ASL-Citizen/videos/5794276138624685-KNIGHT.mp4,knight,28,features_cache/5794276138624685-KNIGHT.pt
ASL-Citizen/videos/22680246135783277-EMPTY 2.mp4,empty,288,features_cache/22680246135783277-EMPTY 2.pt
ASL-Citizen/videos/588477984955095-CASTLE 2.mp4,castle,8,features_cache/588477984955095-CASTLE 2.pt
ASL-Citizen/videos/26799658146699357-CHEW 2.mp4,chew,20,features_cache/26799658146699357-CHEW 2.pt
ASL-Citizen/videos/1906636027719515-FLOAT 3.mp4,float,69,features_cache/1906636027719515-FLOAT 3.pt
ASL-Citizen/videos/9905796737082151-SLICE 2.mp4,slice,27,features_cache/9905796737082151-SLICE 2.pt
ASL-Citizen/videos/6884753744818217-OIL 3.mp4,oil,70,features_cache/6884753744818217-OIL 3.pt
ASL-Citizen/videos/9291101663880403-FOLLOW 3.mp4,follow,29,features_cache/9291101663880403-FOLLOW 3.pt
ASL-Citizen/videos/6551218517340485-CURL 2.mp4,curl,297,features_cache/6551218517340485-CURL 2.pt
ASL-Citizen/videos/04699653278899363-PIPE 2.mp4,pipe,15,features_cache/04699653278899363-PIPE 2.pt
ASL-Citizen/videos/6001822409081425-KNIGHT 5.mp4,knight,28,features_cache/6001822409081425-KNIGHT 5.pt
ASL-Citizen/videos/1228942775448898-SAW 2.mp4,saw,261,features_cache/1228942775448898-SAW 2.pt
ASL-Citizen/videos/16361451347951128-LICK ENVELOPE_2.mp4,lickenvelope,137,features_cache/16361451347951128-LICK ENVELOPE_2.pt
ASL-Citizen/videos/4607731084999114-SHAVE 4.mp4,shave,0,features_cache/4607731084999114-SHAVE 4.pt
ASL-Citizen/videos/2786870229701779-SOMERSAULT 2.mp4,somersault,74,features_cache/2786870229701779-SOMERSAULT 2.pt
ASL-Citizen/videos/8414917756760645-STETHOSCOPE 2.mp4,stethoscope,31,features_cache/8414917756760645-STETHOSCOPE 2.pt
ASL-Citizen/videos/6166687776116617-RAZOR 2.mp4,razor,221,features_cache/6166687776116617-RAZOR 2.pt
ASL-Citizen/videos/5181449231549391-SOMERSAULT 3.mp4,somersault,74,features_cache/5181449231549391-SOMERSAULT 3.pt
ASL-Citizen/videos/16711428415484142-MIX 3.mp4,mix,43,features_cache/16711428415484142-MIX 3.pt
ASL-Citizen/videos/7240387018860608-ERASE 2.mp4,erase,2,features_cache/7240387018860608-ERASE 2.pt
ASL-Citizen/videos/6338353785724689-PIPE 3.mp4,pipe,15,features_cache/6338353785724689-PIPE 3.pt
ASL-Citizen/videos/02646583749272935-PEAS 1.mp4,peas,130,features_cache/02646583749272935-PEAS 1.pt
ASL-Citizen/videos/8488944741178845-PET.mp4,pet,270,features_cache/8488944741178845-PET.pt
ASL-Citizen/videos/4057530566366414-HURDLE-TRIP 2.mp4,hurdle/trip,125,features_cache/4057530566366414-HURDLE-TRIP 2.pt
ASL-Citizen/videos/6863378248037795-PEAS 2.mp4,peas,130,features_cache/6863378248037795-PEAS 2.pt
ASL-Citizen/videos/5484413956039738-GUILLOTINE 1.mp4,guillotine,238,features_cache/5484413956039738-GUILLOTINE 1.pt
ASL-Citizen/videos/596731756384093-SHAKE 2.mp4,shake,154,features_cache/596731756384093-SHAKE 2.pt
ASL-Citizen/videos/8151453939557378-BOW 2.mp4,bow,23,features_cache/8151453939557378-BOW 2.pt
ASL-Citizen/videos/9466182947651389-STAMP 1.mp4,stamp,60,features_cache/9466182947651389-STAMP 1.pt
ASL-Citizen/videos/9564337508135821-SPREAD 1.mp4,spread,62,features_cache/9564337508135821-SPREAD 1.pt
ASL-Citizen/videos/20413012797687902-EDIT.mp4,edit,186,features_cache/20413012797687902-EDIT.pt
ASL-Citizen/videos/3731518020937561-CHEW 1.mp4,chew,20,features_cache/3731518020937561-CHEW 1.pt
ASL-Citizen/videos/09567304080120431-TRUCK 1.mp4,truck,185,features_cache/09567304080120431-TRUCK 1.pt
ASL-Citizen/videos/6330273528834287-JUICE 1.mp4,juice,189,features_cache/6330273528834287-JUICE 1.pt
ASL-Citizen/videos/3011644322415239-TOY 2.mp4,toy,39,features_cache/3011644322415239-TOY 2.pt
ASL-Citizen/videos/47988375083824186-MEXICAN 2.mp4,mexican,163,features_cache/47988375083824186-MEXICAN 2.pt
ASL-Citizen/videos/11195958835118902-SANDWICH 4.mp4,sandwich,16,features_cache/11195958835118902-SANDWICH 4.pt
ASL-Citizen/videos/5648363198357482-ARM 2.mp4,arm,56,features_cache/5648363198357482-ARM 2.pt
ASL-Citizen/videos/7571529606515757-STETHOSCOPE 4.mp4,stethoscope,31,features_cache/7571529606515757-STETHOSCOPE 4.pt
ASL-Citizen/videos/27854007976260964-JACKET 3.mp4,jacket,21,features_cache/27854007976260964-JACKET 3.pt
ASL-Citizen/videos/3166543148343326-GREET 2.mp4,greet,210,features_cache/3166543148343326-GREET 2.pt
ASL-Citizen/videos/43997958771835477-DROWN 3.mp4,drown,4,features_cache/43997958771835477-DROWN 3.pt
ASL-Citizen/videos/9775537511048631-FOLLOW 4.mp4,follow,29,features_cache/9775537511048631-FOLLOW 4.pt
ASL-Citizen/videos/25261973984650354-ROAR.mp4,roar,294,features_cache/25261973984650354-ROAR.pt
ASL-Citizen/videos/8236466213724152-FIREMAN 2.mp4,fireman,281,features_cache/8236466213724152-FIREMAN 2.pt
ASL-Citizen/videos/43324861142197224-SLICE 4.mp4,slice,27,features_cache/43324861142197224-SLICE 4.pt
ASL-Citizen/videos/11070542095447222-KICK 2.mp4,kick,249,features_cache/11070542095447222-KICK 2.pt
ASL-Citizen/videos/36853538876604053-BOOTS 2.mp4,boots,283,features_cache/36853538876604053-BOOTS 2.pt
ASL-Citizen/videos/5501194196202495-GRAPES 2.mp4,grapes,269,features_cache/5501194196202495-GRAPES 2.pt
ASL-Citizen/videos/2571095283390441-RHINO 2.mp4,rhino,65,features_cache/2571095283390441-RHINO 2.pt
ASL-Citizen/videos/9396070564281847-DEVELOP.mp4,develop,286,features_cache/9396070564281847-DEVELOP.pt
ASL-Citizen/videos/16876227251586728-KISS 3.mp4,kiss,66,features_cache/16876227251586728-KISS 3.pt
ASL-Citizen/videos/8902134715241088-CONDUCT 1.mp4,conduct,83,features_cache/8902134715241088-CONDUCT 1.pt
ASL-Citizen/videos/5300787311503683-FILE 3.mp4,file,71,features_cache/5300787311503683-FILE 3.pt
ASL-Citizen/videos/437029049208733-STETHOSCOPE 3.mp4,stethoscope,31,features_cache/437029049208733-STETHOSCOPE 3.pt
ASL-Citizen/videos/03928182733949903-BRA 2.mp4,bra,76,features_cache/03928182733949903-BRA 2.pt
ASL-Citizen/videos/10482583635567422-CARROT 2.mp4,carrot,82,features_cache/10482583635567422-CARROT 2.pt
ASL-Citizen/videos/6260726388855062-TOW 3.mp4,tow,45,features_cache/6260726388855062-TOW 3.pt
ASL-Citizen/videos/46316180473471324-BOOTS.mp4,boots,283,features_cache/46316180473471324-BOOTS.pt
ASL-Citizen/videos/7560299004122213-DOG 3.mp4,dog,13,features_cache/7560299004122213-DOG 3.pt
ASL-Citizen/videos/8706476256094509-CHEW 3.mp4,chew,20,features_cache/8706476256094509-CHEW 3.pt
ASL-Citizen/videos/3326701690868794-SLICE 3.mp4,slice,27,features_cache/3326701690868794-SLICE 3.pt
ASL-Citizen/videos/42115900633534853-BLOW CANDLE_1.mp4,blowcandle,250,features_cache/42115900633534853-BLOW CANDLE_1.pt
ASL-Citizen/videos/018782453655194153-CORKSCREW 2.mp4,corkscrew,218,features_cache/018782453655194153-CORKSCREW 2.pt
ASL-Citizen/videos/9543639097293928-LEAF 2.mp4,leaf,284,features_cache/9543639097293928-LEAF 2.pt
ASL-Citizen/videos/23744681845697824-SWEATER 3.mp4,sweater,44,features_cache/23744681845697824-SWEATER 3.pt
ASL-Citizen/videos/9356146128320622-JACKET 2.mp4,jacket,21,features_cache/9356146128320622-JACKET 2.pt
ASL-Citizen/videos/831821786024145-GLOVES 4.mp4,gloves,9,features_cache/831821786024145-GLOVES 4.pt
ASL-Citizen/videos/28400303734276866-CHEAT 2.mp4,cheat,291,features_cache/28400303734276866-CHEAT 2.pt
ASL-Citizen/videos/36004191094001814-HELICOPTER 2.mp4,helicopter,78,features_cache/36004191094001814-HELICOPTER 2.pt
ASL-Citizen/videos/5070742913300796-DOLPHIN 2.mp4,dolphin,73,features_cache/5070742913300796-DOLPHIN 2.pt
ASL-Citizen/videos/2020806585153161-CROSS 3.mp4,cross,53,features_cache/2020806585153161-CROSS 3.pt
ASL-Citizen/videos/5462999441529115-ENVELOPE 3.mp4,envelope,3,features_cache/5462999441529115-ENVELOPE 3.pt
ASL-Citizen/videos/7638578330882606-STRETCH 2.mp4,stretch,268,features_cache/7638578330882606-STRETCH 2.pt
ASL-Citizen/videos/5342767528558983-FILE 4.mp4,file,71,features_cache/5342767528558983-FILE 4.pt
ASL-Citizen/videos/8391935060115663-DIP 3.mp4,dip,79,features_cache/8391935060115663-DIP 3.pt
ASL-Citizen/videos/8684765188406867-DUCK 2.mp4,duck,244,features_cache/8684765188406867-DUCK 2.pt
ASL-Citizen/videos/3635296304915796-PET 2.mp4,pet,270,features_cache/3635296304915796-PET 2.pt
ASL-Citizen/videos/38164910725529366-ENVELOPE 2.mp4,envelope,3,features_cache/38164910725529366-ENVELOPE 2.pt
ASL-Citizen/videos/799304866207792-GUN.mp4,gun,63,features_cache/799304866207792-GUN.pt
ASL-Citizen/videos/9876920185850699-PARACHUTE 2.mp4,parachute,42,features_cache/9876920185850699-PARACHUTE 2.pt
ASL-Citizen/videos/6141325039854344-CALENDAR 2.mp4,calendar,257,features_cache/6141325039854344-CALENDAR 2.pt
ASL-Citizen/videos/4262141162199389-CLOCK.mp4,clock,156,features_cache/4262141162199389-CLOCK.pt
ASL-Citizen/videos/6276276410808967-WHAT FOR 3.mp4,whatfor,80,features_cache/6276276410808967-WHAT FOR 3.pt
ASL-Citizen/videos/4912279937692121-WANT.mp4,want,151,features_cache/4912279937692121-WANT.pt
ASL-Citizen/videos/6061913462661059-KNITTING.mp4,knitting,64,features_cache/6061913462661059-KNITTING.pt
ASL-Citizen/videos/8775821214328148-LOBSTER 2.mp4,lobster,81,features_cache/8775821214328148-LOBSTER 2.pt
ASL-Citizen/videos/5930327742020705-CONDUCT 3.mp4,conduct,83,features_cache/5930327742020705-CONDUCT 3.pt
ASL-Citizen/videos/7589202526939465-SANDWICH 3.mp4,sandwich,16,features_cache/7589202526939465-SANDWICH 3.pt
